ID,DATE,category1,category2,category3,category4,headline,text,,URL ,checked,,other URL
60,7/21/1996,economy,ENVT,"$1,410,000,000",LIB,Saguenay Floods,"Flooding in Quebec's Saguenay region forces 12,000 people to flee their homes and leaves 10 people dead. Damage makes the flooding Canada's first billion-dollar disaster.",,http://www.macleans.ca/politics/ottawa/revisiting-canadas-fiscal-miracle-a-different-take-on-the-deficit-fighting-story/,OK,http://www.cbc.ca/news/canada/montreal/saguenay-flood-cost-1-billion-1.398879,
61,1/3/1997,economy,ENVT,"$279,000,000",LIB,BC Storm-Battered,"A series of moisture laden 'Pineapple Express' storm systems lash southern Vancouver Island and the lower B.C. mainland, dropping a meter of snow on Victoria. The storms strand scores of motorists on B.C. highways and at one point leave 150,000 homes without power.",,http://sciencepolicy.colorado.edu/socasp/weather1/street.html,OK,,
62,4/15/1997,economy,ENVT,"$697,000,000",LIB,Red River Floods,"Heavy snowfall followed by warm temperatures releases near-record amounts of spring runoff water into the Red River in the United States and Canada. Manitoba suffers over US$500 million in damages, although its 30-year-old diversionary floodwater ‘spillway’—operating at full capacity—saves downtown Winnipeg from the disastrous flooding that inflicts $3 billion in damage on upstream cities like Grand Forks, ND.",,"http://en.wikipedia.org/wiki/Red_River_Flood,_1997",OK,,
63,7/21/1997,economy,ENVT,"$139,000,000",LIB,Hail Shreds Okanagan,"Hail, rain, and winds of over 100 km/h, rip through British Columbia's Okanagan Valley, destroying nearly 40 per cent of the valley's fruit crop. The rain and hail also cause power outages and traffic accidents while the wind capsizes boats on Lake Okanagan.",,http://ec.gc.ca/meteo-weather/default.asp?lang=En&n=6A4A3AC5-1,OK,,
64,1/9/1998,economy,ENVT,"$7,440,000,000",LIB,"""Ice Storm of the [20th] Century""","Days of freezing rain, wind and snow across Ontario and Quebec topple 130 power transmission towers, throwing four million people into the dark and contributing to three dozen deaths. Power outages last between a few days and four weeks. Damage is estimated at $3 billion.",,http://globalnews.ca/news/1045228/looking-back-at-the-ice-storm-of-1998/,OK,,
65,1/15/1999,economy,ENVT,">$94,000,000",LIB,Snow Buries Toronto,"A series of storms over two weeks drops 118.4 cm of snow across southern Ontario. Toronto receives more than a year's worth of white stuff, in its snowiest two weeks since 1846, prompting Mayor Mel Lastman to call in the military to help clear it all away at a cost of $70 million. Across Ontario, the storm is blamed for 11 deaths.",,http://www.theweathernetwork.com/news/articles/the-top-25-storms-of-the-past-25-years/23114/0/,,,
66,1/25/2000,economy,ENVT,"$26,510,000",LIB,First 'Storm of the 21st Century' ,"A winter storm blasts Atlantic Canada with blizzard snow, rain, and hurricane-force winds, damaging wharves, knocking a lighthouse off its foundation, relocating seaside cottages, and driving a storm surge of sea water into the streets of downtown Charlottetown, PEI.",,http://atlanticadaptation.ca/sites/discoveryspace.upei.ca.acasa/files/Coastal%20Flood%20Issues.pdf,OK,,
67,8/31/2000,economy,ENVT,"$7,690,000,000",LIB,Drier Than the 'Dirty Thirties',"Southern Alberta suffers its worst drought since 1918--even drier than the 'Dust Bowl' 1930s--as barely a quarter of its normal rainfall arrives between May and August, 2000. The following year is not much better, and before normal rain returns in mid-2002, Alberta, B.C. and Saskatchewan lose 40,000 jobs and suffer what some estimate to be the most expensive natural disaster in Canadian history to this date.",,http://www.drinetwork.ca/Presentations/pomeroy_droughtclimatevariability.pdf,OK,,
68,5/21/2000,economy,ENVT,"$86,000,000",LIB,Deadly Tapwater in Walkerton,"Unobservant and poorly trained public utility employees fail to notice a surge in pathogens entering a small Ontario town's water supply from local farms' field runoff. Before the contamination is detected and corrected, seven people die and 2,500 must be treated for gastro-intestinal infections.",,http://en.wikipedia.org/wiki/Walkerton_Tragedy,OK,,
69,8/27/2003,economy,ENVT,"$859,000,000",LIB,Kelowna Firestorm,"The worst drought in a century on the west coast, and interior temperatures that reached 40°C, set the stage for forest fires to rage over 2,650 sq. km of woodland--11 times the average of the previous decade--sparking British Columbia's longest province-wide state of emergency. In late August, after 44 rainless days in a row, a lightning strike ignites a fire south of Kelowna. Over the following week it destroys 250 homes, forcing a third of the city to be evacuated.",,http://www.6thdistrictiaff.com/BC%20Firestorm%20Report.pdf,OK,http://bcwildfire.ca/History/ReportsandReviews/2003/Okanagan_Fire_Review_K50628.pdf,
70,9/29/2003,economy,ENVT,"$122,000,000",LIB,Hurricane Juan Hits Halifax,"The longest Atlantic hurricane season in 50 years spawns 16 named storms. On Sept. 29, Hurricane Juan, a Category 2 storm, strikes Halifax with sustained winds of 158 kmh. The first hurricane to hit the Nova Scotia capital in over a century topples an estimated 100 million trees, damaging countless homes, throwing thousands into the dark, and contributing to eight deaths across the Maritimes. The 19-floor Canadian Hurricane Centre in Dartmouth is evacuated.",,http://en.wikipedia.org/wiki/Hurricane_Juan,,,
71,11/18/2004,economy,VALU,">$1,200,000,000",LIB,Eco-services Worth 'Billions',"A study in four Canadian provinces identifies “hundreds of millions, if not billions of dollars” in annual costs for everything from flood control to respiratory health care, that Canadians are saved every year by natural landscapes such as wetlands, forests and natural stream-banks. The study by environmental economist Nancy Olewiler finds that wetlands and forests in the lower Fraser River valley of British Columbia generate services worth at least $231.7 million a year and possibly as much as $973 million. Natural areas in agricultural regions of Manitoba, southern Ontario, and Prince Edward Island, deliver eco-services—largely water purification—worth from $70 to $342 a hectare. In several areas, that exceeds the land’s lease value for farming.",,http://www.cbd.int/financial/values/canada-valuesettled.pdf,OK,,
72,8/19/2005,economy,ENVT,"$472,000,000",LIB,Record Storm Damage in Ontario,"A violent summer wind and rain storm across southern Ontario does $400 million in provisionally estimated damage in just a few hours, making it the province's most costly storm to date.",,http://www.ibc.ca/en/Media_Centre/News_Releases/2005/2005-09-06.asp,OK,,
73,10/30/2006,economy,VALU,"$104,000,000,000",HC,"Climate Change to Cost Billions, Forever.","Commissioned by the British government, economist Nicholas Stern, chair of the Grantham Research Institute on Climate Change and the Environment, at the London School of Economics, reports that on the present course, the impacts of a disrupted climate on water resources, food production, health, and ecosystems will cost humanity at least five per cent of global gross domestic product (GDP) each year—forever. His conclusion implies a global economic loss of $4.25 trillion in 2012; $91 billion for Canada. It describes unmitigated climate change as the greatest and widest-ranging market failure ever seen in the global economy. Stern later estimates the annualized cost of stabilizing climate-heating atmospheric carbon at between 500 and 550 ppm CO2e (well above what many scientists believe is necessary to limit climate disruption) at about two per cent of world GDP.",,http://en.wikipedia.org/wiki/Stern_Review,OK,,
74,12/15/2006,economy,ENVT,"$154,000,000",HC,A Season of Storms,"Starting with a tempest dubbed the “Hanukkah Eve Storm,” BC is battered by a series of wind and rain storms that generate 17,000 damage claims in the lower BC mainland, Vancouver Island and Gulf Islands. Winds of over 100 km/h topple thousands of trees in Vancouver's Stanley Park. The $135 million in claimed damage is ranked as the province’s worst weather-related disaster loss since fires swept the interior in 2003.",,http://www.ibc.ca/en/Media_Centre/News_Releases/2007/03-21-2007.asp,OK,,
